UGPA,LSAT,ZFYA,amerind,asian,black,hisp,mexican,other,puerto,white,female,male
3.7,39,-0.03,0,0,0,0,0,0,0,1,0,1
2.9,35,-1.36,0,0,0,0,0,0,0,1,1,0
3.9,44,1.74,0,0,0,0,0,0,0,1,1,0
3.2,35,-0.96,0,0,0,0,0,0,0,1,1,0
3,35,-1.18,0,1,0,0,0,0,0,0,1,0
3.2,35,1.7,0,0,0,0,0,0,0,1,0,1
2.4,27,-0.79,0,0,0,1,0,0,0,0,0,1
2.6,41,-0.07,0,0,0,0,0,0,0,1,0,1
3.4,35,0.85,0,0,0,0,0,0,0,1,0,1
3.5,34,-1.41,0,0,0,0,0,0,0,1,1,0
2.7,31,-1.99,0,0,0,0,0,0,0,1,0,1
3.3,34,-1.44,0,0,0,0,0,0,0,1,1,0
3.4,30,0.25,0,0,0,0,0,0,0,1,1,0
3.8,38,1.38,0,0,0,0,0,0,0,1,1,0
3.4,31,-0.03,0,0,0,0,0,0,0,1,1,0
3,35,0.45,0,0,0,1,0,0,0,0,1,0
3.6,25,-0.63,0,0,0,0,0,0,0,1,1,0
2.8,33,0.45,0,0,0,0,0,0,0,1,0,1
3.4,33,-0.07,0,0,0,0,0,0,0,1,0,1
2.8,30,-1.48,0,0,0,0,1,0,0,0,1,0
3.2,40,0.57,0,0,0,0,0,0,0,1,0,1
3,35,-1.72,0,0,0,0,0,0,0,1,1,0
3.2,36,-0.39,0,0,0,0,0,0,0,1,0,1
3,32,0.09,0,0,0,0,0,0,0,1,1,0
3.4,37,0.09,0,0,0,0,0,0,0,1,1,0
2.4,35,0.53,0,0,0,0,0,0,0,1,0,1
3.2,32,0.29,0,0,0,0,0,0,0,1,0,1
3.3,32,-1.16,0,0,0,0,0,0,0,1,0,1
2.7,25,-1.44,0,0,0,0,0,0,0,1,1,0
2.5,29,-0.75,0,0,0,0,0,0,0,1,1,0
3.5,32,0.05,0,0,0,0,0,0,0,1,1,0
3.3,37,-0.15,0,0,0,0,0,0,0,1,0,1
3.3,40,-0.59,0,0,0,0,0,0,0,1,0,1
3.3,39,-0.64,0,0,0,0,0,0,0,1,0,1
3.3,37,0.33,0,0,0,0,0,0,0,1,1,0
3.6,36,0.85,0,0,0,0,0,0,0,1,1,0
3,37,0.77,0,0,0,0,0,0,0,1,0,1
2.8,38,-0.35,0,0,0,0,0,0,0,1,0,1
2.9,36,-0.92,0,0,0,0,0,0,0,1,0,1
2.7,39,0.01,0,0,0,0,0,0,0,1,0,1
2.5,29,0.28,0,0,0,0,0,0,0,1,0,1
3.2,22,0.46,0,0,0,0,0,0,0,1,0,1
2.4,27,0.6,0,0,0,0,0,0,0,1,0,1
2.7,23,0.35,0,0,0,0,0,0,0,1,0,1
3.2,26,-0.28,0,0,0,0,0,0,0,1,1,0
2.5,29,0.69,0,0,0,0,0,0,0,1,0,1
3.1,28,0.35,0,0,0,0,0,0,0,1,0,1
3.5,37,0.8,0,0,0,0,0,0,0,1,1,0
3.5,36,0.9,0,0,0,0,0,0,0,1,1,0
2.9,25,-0.49,0,0,0,0,0,0,0,1,0,1
2.2,32,0.25,0,0,0,0,0,0,0,1,0,1
2.7,32,0.16,0,0,0,0,0,0,0,1,0,1
2.8,21,0.4,0,0,0,0,0,0,0,1,0,1
3.1,25,0.99,0,0,0,0,0,0,0,1,0,1
2.8,26,-0.46,0,0,0,0,0,0,0,1,0,1
2.8,30,-0.09,0,0,0,0,0,0,0,1,0,1
2.7,28,-0.14,0,0,0,0,0,0,0,1,0,1
3,26,-0.28,0,0,0,0,0,0,0,1,1,0
3.2,42,0.84,0,0,0,0,0,0,0,1,0,1
2.9,38,0.13,0,0,0,0,0,0,0,1,1,0
3.6,34,1.09,0,0,0,0,0,0,0,1,1,0
2.6,25,0.9,0,0,0,0,0,0,0,1,0,1
2.5,25,0.25,0,0,0,0,0,0,0,1,1,0
3.5,17,0.2,0,0,0,0,0,0,0,1,0,1
2.5,26,-0.58,0,0,0,0,0,0,0,1,0,1
4,34,1.28,1,0,0,0,0,0,0,0,1,0
3.1,37,0.99,0,0,0,0,0,0,0,1,1,0
3.3,30,0.99,0,0,0,0,0,0,0,1,1,0
2.7,23,-0.19,0,0,0,0,0,0,0,1,0,1
3.2,41,1.64,0,0,0,0,0,0,0,1,1,0
2.7,37,1.54,0,0,0,0,0,0,0,1,0,1
2.5,27,1.34,0,0,0,0,0,0,0,1,1,0
2.1,31,0.16,0,0,0,0,0,0,0,1,0,1
3.3,24,0.87,0,0,0,0,0,0,0,1,0,1
2.2,36,1.49,0,0,0,0,0,0,0,1,0,1
2.9,41,2.02,0,0,0,0,0,0,0,1,1,0
2.6,26,1.28,0,0,0,0,0,0,0,1,0,1
2.7,25,-0.09,0,0,0,0,0,0,0,1,1,0
2.3,28,0.46,0,0,0,0,0,0,0,1,0,1
2.9,39,1.39,0,0,0,0,0,0,0,1,1,0
3.3,39,2.02,0,0,0,0,0,0,0,1,1,0
2.3,30,0.16,0,0,0,0,0,0,0,1,0,1
2.4,28,0.46,0,0,0,0,0,0,0,1,0,1
2.8,24,0.84,0,0,0,0,0,0,0,1,0,1
2.7,28,0.16,0,0,0,0,0,0,0,1,0,1
2.8,24,-0.68,0,0,0,0,0,0,0,1,1,0
3.3,18,-2.12,0,0,1,0,0,0,0,0,0,1
2.4,31,0.1,0,0,0,0,0,0,0,1,0,1
2.2,31,-0.14,0,0,0,0,0,0,0,1,0,1
2.5,27,-0.39,0,0,0,0,0,0,0,1,0,1
2.6,33,1.34,0,0,0,0,0,0,0,1,1,0
2.4,32,0.99,0,0,0,0,0,0,0,1,0,1
3.2,26,0.2,0,0,0,0,0,0,0,1,1,0
2.2,28,-0.31,0,0,0,0,1,0,0,0,0,1
3.5,39,0.4,0,0,0,0,0,0,0,1,1,0
3.1,26,-0.64,0,0,0,0,0,0,0,1,0,1
2.9,27,-0.34,0,0,0,0,0,0,0,1,0,1
3.1,26,-0.19,0,0,0,0,0,0,0,1,1,0
3.8,27,0.46,0,0,0,0,0,0,0,1,1,0
2.6,32,0.16,0,0,0,0,0,0,0,1,1,0
3.2,33,1.43,0,0,0,0,0,0,0,1,0,1
3.1,40,-0.34,0,0,0,0,0,0,0,1,0,1
3,22,0.8,0,0,0,0,0,0,0,1,0,1
2.6,29,0.2,0,0,0,0,0,0,0,1,1,0
2.7,24,1.39,0,0,0,0,0,0,0,1,0,1
2.5,29,0.35,0,0,0,0,0,0,0,1,0,1
2.4,34,1.43,0,0,0,0,0,0,0,1,0,1
2.8,39,0.55,0,0,0,0,0,0,0,1,0,1
3,22,-0.83,0,0,0,0,0,0,0,1,0,1
1.9,33,1.05,0,0,0,0,0,0,0,1,0,1
3.8,24,1.14,0,0,0,0,0,0,0,1,0,1
3,28,0.25,0,0,0,0,0,0,0,1,0,1
2.7,32,0.16,0,0,0,0,0,0,0,1,1,0
2.7,27,0.31,0,0,0,0,0,0,0,1,0,1
3.2,19,0.16,0,0,0,0,0,0,0,1,1,0
2.7,18,0.1,0,0,0,0,0,0,0,1,0,1
3.4,37,0.12,0,0,0,0,0,0,0,1,1,0
2.3,34,1.2,0,0,0,0,0,0,0,1,1,0
3.1,33,1.24,0,0,0,0,0,0,0,1,1,0
3.7,38,1.54,0,0,0,0,0,0,0,1,0,1
2.7,35,1.2,0,0,0,0,0,0,0,1,0,1
2.8,23,0.28,0,0,0,0,0,0,0,1,0,1
2.5,29,-0.14,0,0,0,0,0,0,0,1,0,1
2.8,43,0.6,0,0,0,0,0,0,0,1,0,1
2.4,24,-0.43,0,0,0,0,0,0,0,1,0,1
2.4,25,-0.93,0,0,0,0,0,0,0,1,0,1
3.2,37,-0.3,0,0,0,0,0,0,0,1,1,0
3.2,29,1.97,0,0,0,0,0,0,0,1,0,1
2.8,38,-0.16,0,0,0,0,0,0,0,1,0,1
2.7,36,-1.11,0,0,0,0,0,0,0,1,0,1
2.7,41,-2.1,0,0,0,0,0,0,0,1,0,1
2.9,35,1.72,0,0,0,0,0,0,0,1,1,0
3.3,35,2.11,0,0,0,0,0,0,0,1,1,0
3.9,30,0.75,0,0,0,0,0,0,0,1,0,1
3.5,32,0.39,0,0,0,0,0,0,0,1,0,1
2.5,25,-1.86,0,1,0,0,0,0,0,0,0,1
3.2,39,2.24,0,0,0,0,0,0,0,1,0,1
3.1,37,-0.13,0,0,0,0,0,0,0,1,1,0
3.2,41,1.24,0,0,0,0,0,0,0,1,0,1
3.5,31,-2.21,0,0,0,0,0,0,0,1,1,0
3.1,39,-0.08,0,0,0,0,0,0,0,1,1,0
2.6,39,0.37,0,0,0,0,0,0,0,1,1,0
3,37,0.8,0,0,0,0,0,0,0,1,0,1
3.6,39,1.9,0,0,0,0,0,0,0,1,1,0
3.5,37,-0.1,0,0,0,0,0,0,0,1,0,1
3.1,34,-0.46,0,0,0,0,0,0,0,1,1,0
3,35,0.71,0,0,0,0,0,0,0,1,1,0
3.4,32,0.2,0,0,0,1,0,0,0,0,0,1
3.3,35,0.48,0,0,0,0,0,0,0,1,0,1
3.5,40,0.3,0,0,0,0,0,0,0,1,1,0
2.6,40,1.49,0,0,0,0,0,0,0,1,0,1
2.8,31,-0.23,0,0,0,0,1,0,0,0,0,1
3,34,-0.85,0,0,0,0,0,0,0,1,0,1
3.7,33,0.43,0,0,0,0,0,0,0,1,0,1
4,34,-0.66,0,0,0,0,0,0,0,1,1,0
3.6,47,1.27,0,0,0,0,0,0,0,1,1,0
3,29,-0.1,0,0,1,0,0,0,0,0,1,0
3.1,40,0.28,0,0,0,0,0,0,0,1,1,0
3.6,34,1.22,0,0,0,0,0,0,0,1,1,0
3.2,36,-0.71,0,0,0,0,0,0,0,1,0,1
3.6,41,1.43,0,0,0,0,0,0,0,1,1,0
2.7,32,-0.22,0,0,0,0,1,0,0,0,0,1
3,34,-0.57,0,0,0,0,0,0,0,1,0,1
2.9,40,0.51,0,0,0,0,0,0,0,1,1,0
3.3,36,1.02,0,0,0,0,0,0,0,1,1,0
3,37,-0.55,0,0,0,0,0,0,0,1,1,0
3.1,35,-0.28,0,0,0,0,0,0,0,1,1,0
3.5,33,-0.76,0,0,0,0,0,0,0,1,0,1
2.1,44,0.51,0,0,0,0,0,0,0,1,1,0
2.7,35,1,0,0,0,1,0,0,0,0,1,0
2.6,41,0.72,0,0,0,0,0,0,0,1,1,0
2.8,34,-1.15,0,0,0,0,0,0,0,1,1,0
2.8,38,0.66,0,0,0,0,0,0,0,1,0,1
3.7,31,0.01,0,0,0,0,0,0,0,1,1,0
3.5,40,1.49,0,0,0,0,0,0,0,1,0,1
3.3,34,-0.29,0,0,0,0,0,0,0,1,1,0
2.7,41,2.15,0,0,0,0,0,0,0,1,0,1
2.6,45,0.94,0,0,0,0,0,0,0,1,0,1
3.1,35,-0.08,0,0,0,0,0,0,0,1,1,0
3.1,32,1.09,0,0,0,0,0,0,0,1,0,1
2.7,38,1.2,0,0,0,0,0,0,0,1,1,0
2.7,39,-0.51,0,1,0,0,0,0,0,0,1,0
3.1,31,0.2,0,0,0,0,1,0,0,0,1,0
3,38,0.46,0,0,0,0,0,0,0,1,1,0
3.2,41,0.53,0,0,0,0,0,0,0,1,1,0
3.6,32,0.5,0,0,0,0,0,0,0,1,0,1
2.8,32,0.98,0,0,0,0,0,0,0,1,0,1
2.6,34,-1.8,0,1,0,0,0,0,0,0,0,1
3.4,31,-0.19,0,1,0,0,0,0,0,0,1,0
2.4,41,0.12,0,0,0,0,0,0,0,1,0,1
3,34,1.28,0,0,0,0,0,0,0,1,0,1
3.3,28,-0.5,0,0,0,0,1,0,0,0,1,0
3.3,34,0.14,0,0,0,0,0,0,0,1,1,0
3.2,28,-1.44,0,1,0,0,0,0,0,0,1,0
3.2,38,-0.07,0,0,0,0,0,0,0,1,1,0
3.2,35,0.87,0,0,0,0,0,0,0,1,0,1
3.4,39,1.58,0,0,0,0,0,0,0,1,1,0
2.9,36,-0.21,0,0,0,0,0,0,0,1,1,0
3.1,34,-0.4,0,0,0,0,0,0,0,1,0,1
3,37,0.86,0,0,0,0,0,0,0,1,0,1
3.5,35,-0.12,0,0,0,0,0,0,0,1,1,0
3.1,35,0.57,0,0,0,0,0,0,0,1,1,0
3.4,32,-0.31,0,0,0,0,0,0,0,1,1,0
3,36,1.22,0,0,0,0,0,0,0,1,0,1
3.3,32,0.6,0,0,0,0,0,0,0,1,1,0
3.2,34,-0.62,0,0,0,0,0,0,0,1,0,1
3.2,34,-0.45,0,0,0,0,0,0,0,1,0,1
3.6,34,0.85,0,0,0,0,0,0,0,1,0,1
3,36,0.76,0,0,0,0,0,0,0,1,0,1
3,38,0,0,0,0,0,0,0,0,1,0,1
2.7,28,0.21,0,0,0,0,1,0,0,0,0,1
2.8,31,0.82,0,1,0,0,0,0,0,0,0,1
3.1,36,0.18,0,0,0,0,0,0,0,1,0,1
3.1,43,1.97,0,0,0,0,0,0,0,1,0,1
3.3,41,0.35,0,0,0,0,0,0,0,1,1,0
2.5,37,-0.97,0,0,0,0,0,0,0,1,0,1
2.7,32,0.01,0,0,1,0,0,0,0,0,0,1
3.5,29,1.2,0,0,0,0,1,0,0,0,1,0
2.8,39,-0.77,0,0,0,0,0,0,0,1,1,0
3.4,35,-0.08,0,0,0,0,0,0,0,1,1,0
3.3,33,0.6,0,0,0,0,0,0,0,1,1,0
2.5,41,-0.24,0,0,0,0,0,0,0,1,1,0
3.6,28,1.04,0,0,0,0,0,0,0,1,1,0
3.2,38,0.22,0,0,0,0,0,1,0,0,1,0
2.9,36,0.66,0,0,0,0,0,1,0,0,0,1
3.1,36,-0.21,0,0,0,0,0,0,0,1,0,1
2.1,39,-0.11,0,0,1,0,0,0,0,0,0,1
3.4,32,1.02,0,0,0,0,0,0,0,1,1,0
3.5,29,-0.71,0,0,0,0,0,0,0,1,0,1
2.9,37,-0.75,0,0,0,0,0,0,0,1,0,1
3.3,36,-0.44,0,0,0,0,0,0,0,1,1,0
3,40,-0.29,0,0,0,0,0,0,0,1,1,0
3.6,43,1.1,0,0,0,0,0,1,0,0,0,1
3.2,35,1.56,0,0,0,0,0,0,0,1,1,0
2.8,38,0.2,0,0,0,0,0,0,0,1,0,1
3.2,36,-0.51,0,0,0,0,0,0,0,1,0,1
2.7,39,0.15,0,0,0,0,0,0,0,1,1,0
3.5,36,0.76,0,0,0,0,0,1,0,0,1,0
2.6,33,0.34,0,0,0,0,1,0,0,0,0,1
3.1,35,-0.04,0,0,0,0,0,0,0,1,1,0
2.3,42,0.81,0,0,0,0,0,0,0,1,0,1
3.1,31,-0.02,0,0,0,0,0,0,0,1,1,0
3,37,-1.77,0,0,0,0,0,0,0,1,0,1
3.2,39,0.8,0,0,0,0,0,0,0,1,1,0
3,37,0.06,0,0,0,0,1,0,0,0,1,0
3.5,36,2.03,0,0,0,0,0,0,0,1,0,1
2.6,36,0.4,1,0,0,0,0,0,0,0,1,0
3,28,-1.46,0,0,1,0,0,0,0,0,1,0
2.8,34,-0.2,0,0,0,0,0,0,0,1,0,1
3.4,35,0.3,0,0,0,0,0,0,0,1,0,1
3.3,33,2.13,0,0,0,0,0,0,0,1,0,1
3.7,43,0.54,0,0,0,0,0,0,0,1,1,0
3.1,34,0.91,0,1,0,0,0,0,0,0,0,1
3,37,0.89,0,0,0,0,0,0,0,1,1,0
3.5,35,0.67,0,0,0,0,0,0,0,1,0,1
2.8,39,0.2,0,0,0,0,0,0,0,1,1,0
4,38,0.65,0,0,0,0,0,0,0,1,0,1
2.9,34,-0.5,0,0,0,0,0,0,0,1,1,0
3.7,41,1.06,0,0,0,0,0,0,0,1,0,1
3.2,48,1.78,0,0,0,0,0,0,0,1,0,1
3,35,-0.17,0,1,0,0,0,0,0,0,1,0
2.8,39,0.18,0,0,0,0,0,0,0,1,1,0
3.6,33,0.44,0,0,0,0,0,0,0,1,0,1
3.3,31,-0.26,0,1,0,0,0,0,0,0,0,1
3.4,40,-0.49,0,0,0,0,0,0,0,1,0,1
3.8,33,0.39,0,0,0,0,0,0,0,1,0,1
2.8,32,-0.89,0,0,1,0,0,0,0,0,1,0
3,25,-0.36,0,0,1,0,0,0,0,0,0,1
3.1,33,0.43,0,0,0,0,0,0,0,1,1,0
3.5,36,0.84,0,0,0,0,0,0,0,1,0,1
3.3,43,0.14,0,0,0,0,0,0,0,1,0,1
3.5,35,0.86,0,0,0,0,0,0,0,1,1,0
2.8,31,-0.78,0,0,1,0,0,0,0,0,0,1
3.5,43,0.73,0,0,0,0,0,0,0,1,1,0
3.8,38,0.04,0,0,0,0,0,0,0,1,0,1
3.8,33,1.03,0,0,0,1,0,0,0,0,0,1
3.8,38,0.64,0,0,0,0,0,0,0,1,1,0
3.8,45,1.71,0,0,0,0,0,0,0,1,0,1
3.9,34,1.11,0,0,0,0,0,0,0,1,1,0
4,37,0.83,0,0,0,0,0,1,0,0,1,0
3.3,38,-1.38,0,0,0,0,0,0,0,1,1,0
3.1,40,1.03,0,0,0,0,0,0,0,1,0,1
3.6,39,0.04,0,0,0,0,0,0,0,1,0,1
2.8,27,-1.36,0,0,0,1,0,0,0,0,1,0
3,29,-1.71,0,0,1,0,0,0,0,0,1,0
3.9,40,0.43,0,0,0,0,0,0,0,1,0,1
3.2,36,-0.51,0,1,0,0,0,0,0,0,0,1
3.3,40,-1.56,0,0,0,0,0,0,0,1,0,1
3.8,39,0.08,0,0,0,0,0,0,0,1,1,0
3.4,38,0.36,0,0,0,0,0,0,0,1,1,0
3.3,34,-0.01,0,0,0,0,0,0,0,1,0,1
3.4,37,1.24,0,0,0,0,0,0,0,1,1,0
3,29,-0.42,0,0,1,0,0,0,0,0,1,0
3.8,42,1.31,0,0,0,0,0,0,0,1,1,0
3.9,42,1.95,0,0,0,0,0,0,0,1,0,1
2.6,45,0.48,0,0,0,0,0,0,0,1,0,1
3,41,1.45,0,0,0,0,0,0,0,1,0,1
2.9,44,1.61,0,0,0,0,0,0,0,1,1,0
3.7,40,-0.81,0,0,0,0,0,0,0,1,0,1
3,42,1.45,0,0,0,0,0,0,0,1,0,1
3.8,37,1.8,0,0,0,0,0,0,0,1,1,0
3.1,28,-0.09,0,0,0,0,0,1,0,0,0,1
3.4,38,0.83,0,0,0,0,0,0,0,1,1,0
3.5,21,-0.39,0,0,1,0,0,0,0,0,1,0
2.7,32,-0.79,0,0,0,0,0,1,0,0,1,0
3.3,38,0.58,0,0,0,0,0,0,0,1,1,0
3.6,36,0.68,0,0,0,0,0,0,0,1,0,1
3.5,34,-0.54,0,0,0,0,0,0,0,1,0,1
3.4,24,-0.37,0,0,1,0,0,0,0,0,1,0
3.4,27,-1.81,0,0,1,0,0,0,0,0,1,0
3.4,36,-0.04,0,0,0,0,0,0,0,1,0,1
2.9,29,-1.24,0,0,1,0,0,0,0,0,1,0
2.9,42,-0.26,0,0,0,0,0,0,0,1,1,0
3.2,40,1.01,0,0,0,0,0,0,0,1,1,0
3.5,42,0.54,0,0,0,0,0,0,0,1,0,1
3.1,24,-1.34,0,0,1,0,0,0,0,0,1,0
3.4,38,0.36,0,0,0,0,0,0,0,1,0,1
3.5,39,1.21,0,0,0,0,0,0,0,1,1,0
3.5,35,1.36,0,0,0,0,0,0,0,1,1,0
3.2,38,-0.04,0,0,0,0,0,0,0,1,0,1
3.2,37,0.26,0,0,1,0,0,0,0,0,1,0
3.6,35,-0.49,0,0,0,0,0,0,0,1,0,1
3.3,37,0.69,0,0,0,0,0,0,0,1,0,1
3.2,41,-0.78,0,0,0,0,0,0,0,1,0,1
3.6,37,-0.53,0,0,0,0,0,0,0,1,1,0
3.7,37,1.34,0,0,0,0,0,0,0,1,0,1
3.5,42,-0.11,0,0,0,0,0,0,0,1,1,0
3,38,0.48,0,0,0,0,0,0,0,1,0,1
3,43,0.06,0,0,0,0,0,0,0,1,0,1
3.7,33,0.04,0,0,0,0,0,0,0,1,1,0
3.3,32,0.63,0,0,0,0,1,0,0,0,1,0
2.8,44,-0.06,0,0,0,0,0,0,0,1,1,0
3.7,39,0.13,0,0,0,0,0,0,0,1,0,1
3.7,33,0.31,0,0,0,0,0,0,0,1,1,0
3.5,42,-0.31,0,0,0,0,0,0,0,1,1,0
3.3,37,0.66,0,0,0,0,0,0,0,1,0,1
3.1,38,-1.19,0,0,0,0,0,0,0,1,0,1
3.7,39,-1.13,0,0,0,0,0,0,0,1,1,0
3.6,35,0.16,0,0,0,0,0,0,0,1,0,1
3.7,34,-0.34,0,0,0,0,0,0,0,1,0,1
3.3,41,0.28,0,0,0,0,0,0,0,1,1,0
3.6,34,-0.14,0,0,0,0,0,0,0,1,0,1
3.6,39,-0.83,0,0,0,0,0,0,0,1,1,0
3.3,41,1.33,0,0,0,0,0,0,0,1,1,0
3.7,33,-0.53,0,0,0,0,0,0,0,1,0,1
2.9,28,-2.09,0,0,0,1,0,0,0,0,1,0
3.9,36,0.08,0,0,0,0,0,0,0,1,1,0
3.5,36,0.91,0,0,0,0,0,0,0,1,0,1
3.5,41,-0.26,0,0,0,0,0,0,0,1,1,0
2.5,33,-0.14,0,0,1,0,0,0,0,0,0,1
3.8,33,-0.78,0,0,0,0,0,0,0,1,0,1
3.7,33,-1.13,0,0,0,1,0,0,0,0,0,1
3.8,30,0.28,1,0,0,0,0,0,0,0,1,0
3.1,44,0.61,0,0,0,0,0,0,0,1,1,0
4,33,0.48,0,0,0,0,0,0,0,1,0,1
4,42,1.95,0,0,0,0,0,0,0,1,1,0
3.2,32,-1.74,0,0,1,0,0,0,0,0,1,0
3.2,38,0.19,0,0,0,0,0,0,0,1,1,0
3.4,40,0.36,0,0,0,0,0,0,0,1,0,1
2.9,43,0.16,0,0,0,0,0,0,0,1,0,1
3,43,0.73,0,0,0,0,0,0,0,1,0,1
3.2,28,-1.61,0,0,1,0,0,0,0,0,1,0
3.1,40,0.58,0,0,0,0,0,0,0,1,0,1
3,42,-0.22,0,0,0,0,0,0,0,1,1,0
3.1,41,-0.91,0,0,0,0,0,0,0,1,1,0
3.7,35,-0.07,0,0,0,0,0,0,0,1,0,1
3.3,38,1.31,0,0,0,0,0,0,0,1,1,0
3.1,40,-0.06,0,0,0,0,0,0,0,1,0,1
3.9,37,1.13,0,0,0,0,0,1,0,0,0,1
3.7,37,0.04,0,0,0,0,0,0,0,1,0,1
3.6,35,-1.19,0,0,0,0,0,0,0,1,0,1
2.8,40,1.29,0,0,0,0,0,0,0,1,0,1
3.2,43,0.88,0,0,0,0,0,0,0,1,0,1
3.1,43,1.83,0,0,0,0,0,0,0,1,0,1
3.3,34,0.39,0,0,0,0,0,0,0,1,1,0
3.4,40,0.94,0,0,0,0,0,0,0,1,1,0
3.6,35,-0.73,0,0,0,0,0,0,0,1,0,1
3.4,37,0.81,0,0,0,0,0,0,0,1,0,1
4,39,1.19,0,0,0,0,0,0,0,1,0,1
3.3,39,0.66,0,0,0,0,0,0,0,1,0,1
3.3,39,-0.89,0,0,0,0,0,0,0,1,1,0
3.5,35,1.48,0,0,0,0,0,0,0,1,0,1
3,41,-2.03,0,0,0,0,0,0,0,1,1,0
3.7,36,0.43,0,0,0,0,0,0,0,1,0,1
3.4,37,-0.02,0,0,0,0,0,0,0,1,0,1
3.1,42,0.46,0,0,0,0,0,0,0,1,1,0
2.9,42,0.13,0,0,1,0,0,0,0,0,0,1
3.5,40,1.03,0,0,0,0,0,0,0,1,1,0
3.6,39,0.96,0,0,0,0,0,0,0,1,1,0
2.7,32,-0.98,0,0,0,1,0,0,0,0,1,0
3.3,37,-0.74,1,0,0,0,0,0,0,0,0,1
3.3,38,0.49,0,0,0,0,0,0,0,1,0,1
3,41,-1.14,0,0,0,0,0,0,0,1,0,1
3.6,29,0.03,0,0,0,0,0,0,0,1,0,1
3.3,33,-0.42,0,0,0,0,0,0,0,1,0,1
3.6,27,-0.06,0,1,0,0,0,0,0,0,1,0
3.3,30,0.01,0,0,0,0,0,0,0,1,1,0
3.6,30,-0.24,0,1,0,0,0,0,0,0,0,1
3.1,33,-0.71,0,0,0,0,0,0,0,1,1,0
3.4,34,-0.06,0,0,0,0,0,0,0,1,1,0
3.1,29,0.29,0,0,1,0,0,0,0,0,1,0
3.5,33,-0.48,0,0,0,0,0,0,0,1,1,0
3.2,30,-0.46,0,0,0,0,0,0,0,1,1,0
3.1,37,0.26,0,0,0,0,0,0,0,1,0,1
3.4,29,0.98,0,0,0,0,0,1,0,0,0,1
3,32,-0.96,0,0,0,0,0,0,0,1,0,1
3.2,38,2.25,0,0,0,0,0,0,1,0,1,0
3.3,33,-0.14,0,1,0,0,0,0,0,0,0,1
3.2,33,-0.82,0,1,0,0,0,0,0,0,0,1
3.4,31,0.33,0,1,0,0,0,0,0,0,0,1
3.3,34,0.87,0,0,0,0,0,0,0,1,0,1
3.2,39,0.01,0,0,0,0,0,0,0,1,0,1
2.9,28,-0.66,0,0,0,0,0,0,0,1,0,1
3.3,31,0.01,0,0,0,0,0,0,0,1,1,0
3.1,32,-0.84,0,1,0,0,0,0,0,0,0,1
3.2,28,-0.55,0,1,0,0,0,0,0,0,0,1
3.1,38,1.84,0,0,0,0,0,0,0,1,1,0
3.2,35,-0.17,0,0,0,0,0,0,0,1,0,1
3.2,35,-0.51,0,0,0,0,0,1,0,0,1,0
3.4,33,1.55,0,0,0,0,0,0,0,1,1,0
3,31,-0.12,0,0,0,0,0,0,0,1,1,0
3,32,0.33,0,0,0,0,0,0,0,1,0,1
2.4,35,0.83,0,0,0,0,0,1,0,0,0,1
3.6,27,-0.75,0,0,0,0,0,0,0,1,1,0
3.3,34,0.37,0,0,0,0,0,0,0,1,1,0
3.1,34,0.65,0,0,0,0,0,0,0,1,1,0
3.4,38,0.8,0,0,0,0,0,0,0,1,0,1
3.1,31,-0.35,0,0,0,0,0,0,0,1,1,0
2.9,34,0.62,0,0,0,0,0,0,0,1,0,1
3.1,32,-0.55,0,0,0,0,1,0,0,0,1,0
3,34,-0.5,0,0,0,0,0,0,0,1,1,0
3.5,35,0.69,0,0,0,0,0,0,0,1,0,1
3.2,36,-0.59,0,0,0,0,0,0,0,1,1,0
2.8,33,-0.1,0,0,0,0,0,0,0,1,0,1
3.2,33,0.6,0,0,0,0,0,0,0,1,0,1
3.1,32,0.96,0,0,0,0,0,1,0,0,0,1
3.3,34,0.64,0,0,0,0,0,0,0,1,0,1
3.2,32,0.44,0,0,0,0,0,0,0,1,0,1
3,34,0.49,0,0,0,0,0,0,0,1,0,1
3.7,37,1.41,0,1,0,0,0,0,0,0,1,0
3.2,37,-0.39,0,1,0,0,0,0,0,0,0,1
3.3,31,0.13,0,0,0,0,0,0,0,1,0,1
3.1,33,-0.55,0,1,0,0,0,0,0,0,1,0
3,37,-0.86,0,1,0,0,0,0,0,0,0,1
3.4,32,1.03,0,0,0,0,0,0,0,1,1,0
3.3,35,-0.32,0,0,0,0,0,0,0,1,1,0
3,35,0.74,0,0,0,0,0,0,0,1,0,1
3.1,37,1.63,0,0,0,0,0,0,0,1,1,0
3.1,31,1.84,0,0,0,0,0,0,0,1,0,1
2.8,38,0.21,0,0,0,0,0,0,0,1,0,1
3,33,0.78,0,1,0,0,0,0,0,0,1,0
3.3,33,0.92,0,0,0,0,0,0,0,1,0,1
3.6,32,-0.77,0,0,0,0,0,0,0,1,1,0
3.8,36,0.55,0,0,0,0,0,0,0,1,1,0
3.5,37,-0.33,0,1,0,0,0,0,0,0,1,0
3.1,39,1.64,0,0,0,1,0,0,0,0,0,1
3.4,31,-0.37,0,0,0,0,0,0,0,1,0,1
3,36,0.4,0,0,0,0,0,0,0,1,0,1
3.7,35,0.78,0,0,0,0,0,0,0,1,0,1
2.7,36,-0.05,0,0,0,0,0,0,0,1,0,1
3.2,34,0.24,0,0,0,0,0,0,0,1,0,1
3.4,34,0.8,0,0,0,0,0,0,0,1,1,0
